time(s);battery;memory;orbit;obc;eps;communication;EDC;Longitude;Latitude;total_drop;active_PCDs;onGS
13080;99.964226;1.8769;ecl;On;On;Receiver;Off;-163.26744;81.75774;0.0022944445;None;NO
13090;99.9523;1.8772;ecl;On;On;Receiver;Off;-167.26976;81.56128;0.0022944445;None;NO
13100;99.94038;1.8775;ecl;On;On;Receiver;Off;-171.06116;81.325;0.0022944445;None;NO
13110;99.928444;1.8778;ecl;On;On;Receiver;Off;-174.62938;81.05205;0.0022944445;None;NO
13120;99.91652;1.8781;ecl;On;On;Receiver;Off;-177.97021;80.745674;0.0022944445;None;NO
13130;99.904594;1.8784;ecl;On;On;Receiver;Off;178.91414;80.40908;0.0022944445;None;NO
13140;99.89267;1.8787;ecl;On;On;Receiver;Off;176.01666;80.04533;0.0022944445;None;NO
13150;99.880745;1.879;ecl;On;On;Receiver;Off;173.32707;79.65729;0.0022944445;None;NO
13160;99.86882;1.8793;ecl;On;On;Receiver;Off;170.83302;79.24758;0.0022944445;None;NO
13170;99.856895;1.8796;ecl;On;On;Receiver;Off;168.52118;78.8186;0.0022944445;None;NO
13180;99.84497;1.8799;ecl;On;On;Receiver;Off;166.37785;78.372475;0.0022944445;None;NO
13190;99.833046;1.8802;ecl;On;On;Receiver;Off;164.38957;77.911095;0.0022944445;None;NO
13200;99.82112;1.8805;ecl;On;On;Receiver;Off;162.54343;77.43616;0.0022944445;None;NO
13210;99.8092;1.8808;ecl;On;On;Receiver;Off;160.82721;76.94913;0.0022944445;None;NO
13220;99.79727;1.8811;ecl;On;On;Receiver;Off;159.2296;76.45131;0.0022944445;None;NO
13230;99.78534;1.8814;ecl;On;On;Receiver;Off;157.74017;75.94386;0.0022944445;None;NO
13240;99.773415;1.8817;ecl;On;On;Receiver;Off;156.34938;75.42778;0.0022944445;None;NO
13250;99.76149;1.882;ecl;On;On;Receiver;Off;155.04854;74.90396;0.0022944445;None;NO
13260;99.749565;1.8823;ecl;On;On;Receiver;Off;153.82977;74.37317;0.0022944445;None;NO
13270;99.73764;1.8826;ecl;On;On;Receiver;Off;152.68597;73.8361;0.0022944445;None;NO
13280;99.725716;1.8829;ecl;On;On;Receiver;Off;151.6107;73.29336;0.0022944445;None;NO
13290;99.71379;1.8832;ecl;On;On;Receiver;Off;150.59816;72.74548;0.0022944445;None;NO
13300;99.701866;1.8835;ecl;On;On;Receiver;Off;149.6431;72.19294;0.0022944445;None;NO
13310;99.68994;1.8838;ecl;On;On;Receiver;Off;148.74077;71.636154;0.0022944445;None;NO
13320;99.67802;1.8841;ecl;On;On;Receiver;Off;147.88693;71.07551;0.0022944445;None;NO
13330;99.66609;1.8844;ecl;On;On;Receiver;Off;147.07771;70.51132;0.0022944445;None;NO
13340;99.65417;1.8847;ecl;On;On;Receiver;Off;146.30963;69.94391;0.0022944445;None;NO
13350;99.642235;1.885;ecl;On;On;Receiver;Off;145.57951;69.37352;0.0022944445;None;NO
13360;99.63031;1.8853;ecl;On;On;Receiver;Off;144.88449;68.80041;0.0022944445;None;NO
13370;99.618385;1.8856;ecl;On;On;Receiver;Off;144.22197;68.224785;0.0022944445;None;NO
13380;99.60646;1.8859;ecl;On;On;Receiver;Off;143.58958;67.64684;0.0022944445;None;NO
13390;99.594536;1.8862;ecl;On;On;Receiver;Off;142.98517;67.066765;0.0022944445;None;NO
13400;99.58261;1.8865;ecl;On;On;Receiver;Off;142.40677;66.484695;0.0022944445;None;NO
13410;99.57069;1.8868;ecl;On;On;Receiver;Off;141.8526;65.900795;0.0022944445;None;NO
13420;99.55876;1.8871;ecl;On;On;Receiver;Off;141.321;65.31518;0.0022944445;None;NO
13430;99.54684;1.8874;ecl;On;On;Receiver;Off;140.81049;64.72798;0.0022944445;None;NO
13440;99.53491;1.8877;ecl;On;On;Receiver;Off;140.31967;64.1393;0.0022944445;None;NO
13450;99.52299;1.888;ecl;On;On;Receiver;Off;139.84729;63.549236;0.0022944445;None;NO
13460;99.51106;1.8883;ecl;On;On;Receiver;Off;139.3922;62.957886;0.0022944445;None;NO
13470;99.49913;1.8886;ecl;On;On;Receiver;Off;138.95331;62.365326;0.0022944445;None;NO
13480;99.487206;1.8889;ecl;On;On;Receiver;Off;138.52963;61.771633;0.0022944445;None;NO
13490;99.47528;1.8892;ecl;On;On;Receiver;Off;138.12029;61.176884;0.0022944445;None;NO
13500;99.463356;1.8895;ecl;On;On;Receiver;Off;137.72438;60.58114;0.0022944445;None;NO
13510;99.45143;1.8898;ecl;On;On;Receiver;Off;137.34117;59.984455;0.0022944445;None;NO
13520;99.43951;1.8901;ecl;On;On;Receiver;Off;136.96992;59.38689;0.0022944445;None;NO
13530;99.42758;1.8904;ecl;On;On;Receiver;Off;136.60997;58.788498;0.0022944445;None;NO
13540;99.41566;1.8907;ecl;On;On;Receiver;Off;136.2607;58.189323;0.0022944445;None;NO
13550;99.40373;1.891;ecl;On;On;Receiver;Off;135.9215;57.58941;0.0022944445;None;NO
13560;99.39181;1.8913;ecl;On;On;Receiver;Off;135.59186;56.988796;0.0022944445;None;NO
13570;99.37988;1.8916;ecl;On;On;Receiver;Off;135.27126;56.38752;0.0022944445;None;NO
13580;99.36796;1.8919;ecl;On;On;Receiver;Off;134.95923;55.78562;0.0022944445;None;NO
13590;99.356026;1.8922;ecl;On;On;Receiver;Off;134.65535;55.183132;0.0022944445;None;NO
13600;99.3441;1.8925;ecl;On;On;Receiver;Off;134.35919;54.58008;0.0022944445;None;NO
13610;99.33218;1.8928;ecl;On;On;Receiver;Off;134.07039;53.976494;0.0022944445;None;NO
13620;99.32025;1.8931;ecl;On;On;Receiver;Off;133.78856;53.372402;0.0022944445;None;NO
13630;99.30833;1.8934;ecl;On;On;Receiver;Off;133.51337;52.76783;0.0022944445;None;NO
13640;99.2964;1.8937;ecl;On;On;Receiver;Off;133.2445;52.1628;0.0022944445;None;NO
13650;99.28448;1.894;ecl;On;On;Receiver;Off;132.98169;51.55733;0.0022944445;None;NO
13660;99.27255;1.8943;ecl;On;On;Receiver;Off;132.72461;50.95145;0.0022944445;None;NO
13670;99.26063;1.8946;ecl;On;On;Receiver;Off;132.473;50.345173;0.0022944445;None;NO
13680;99.2487;1.8949;ecl;On;On;Receiver;Off;132.22665;49.738518;0.0022944445;None;NO
13690;99.23678;1.8952;ecl;On;On;Receiver;Off;131.98529;49.131504;0.0022944445;None;NO
13700;99.22485;1.8955;ecl;On;On;Receiver;Off;131.74872;48.524147;0.0022944445;None;NO
13710;99.21292;1.8958;ecl;On;On;Receiver;Off;131.51671;47.916462;0.0022944445;None;NO
13720;99.201;1.8961;ecl;On;On;Receiver;Off;131.28906;47.30846;0.0022944445;None;NO
13730;99.18907;1.8964;ecl;On;On;Receiver;Off;131.06561;46.70016;0.0022944445;None;NO
13740;99.17715;1.8967;ecl;On;On;Receiver;Off;130.84616;46.09157;0.0022944445;None;NO
13750;99.16522;1.897;ecl;On;On;Receiver;Off;130.63055;45.48271;0.0022944445;None;NO
13760;99.1533;1.8973;ecl;On;On;Receiver;Off;130.41862;44.873585;0.0022944445;None;NO
13770;99.14137;1.8976;ecl;On;On;Receiver;Off;130.21022;44.264206;0.0022944445;None;NO
13780;99.12945;1.8979;ecl;On;On;Receiver;Off;130.0052;43.654587;0.0022944445;None;NO
13790;99.11752;1.8982;ecl;On;On;Receiver;Off;129.80344;43.044735;0.0022944445;None;NO
13800;99.1056;1.8985;ecl;On;On;Receiver;Off;129.60478;42.434658;0.0022944445;None;NO
13810;99.09367;1.8988;ecl;On;On;Receiver;Off;129.40912;41.82437;0.0022944445;None;NO
13820;99.08175;1.8991;ecl;On;On;Receiver;Off;129.21634;41.213875;0.0022944445;None;NO
13830;99.06982;1.8994;ecl;On;On;Receiver;Off;129.0263;40.603184;0.0022944445;None;NO
13840;99.05789;1.8997;ecl;On;On;Receiver;Off;128.83894;39.992306;0.0022944445;None;NO
13850;99.04597;1.9;ecl;On;On;Receiver;Off;128.65413;39.38124;0.0022944445;None;NO
13860;99.03404;1.9003;ecl;On;On;Receiver;Off;128.47177;38.770004;0.0022944445;None;NO
13870;99.02212;1.9006;ecl;On;On;Receiver;Off;128.29178;38.1586;0.0022944445;None;NO
13880;99.01019;1.9009;ecl;On;On;Receiver;Off;128.11406;37.54703;0.0022944445;None;NO
13890;98.99827;1.9012;ecl;On;On;Receiver;Off;127.93852;36.93531;0.0022944445;None;NO
13900;98.98634;1.9015;ecl;On;On;Receiver;Off;127.7651;36.323437;0.0022944445;None;NO
13910;98.97442;1.9018;ecl;On;On;Receiver;Off;127.593704;35.71142;0.0022944445;None;NO
13920;98.962494;1.9021;ecl;On;On;Receiver;Off;127.424255;35.099262;0.0022944445;None;NO
13930;98.95057;1.9024;ecl;On;On;Receiver;Off;127.2567;34.486973;0.0022944445;None;NO
13940;98.93864;1.9027;ecl;On;On;Receiver;Off;127.09095;33.874557;0.0022944445;None;NO
13950;98.92671;1.903;ecl;On;On;Receiver;Off;126.92694;33.262012;0.0022944445;None;NO
13960;98.91479;1.9033;ecl;On;On;Receiver;Off;126.764626;32.649353;0.0022944445;None;NO
13970;98.90286;1.9036;ecl;On;On;Receiver;Off;126.60392;32.036575;0.0022944445;None;NO
13980;98.89094;1.9039;ecl;On;On;Receiver;Off;126.444786;31.423687;0.0022944445;None;NO
13990;98.87901;1.9042;ecl;On;On;Receiver;Off;126.287155;30.810694;0.0022944445;None;NO
14000;98.86709;1.9045;ecl;On;On;Receiver;Off;126.130974;30.197596;0.0022944445;None;NO
14010;98.85516;1.9048;ecl;On;On;Receiver;Off;125.97619;29.5844;0.0022944445;None;NO
14020;98.84324;1.9051;ecl;On;On;Receiver;Off;125.82276;28.971107;0.0022944445;None;NO
14030;98.831314;1.9054;ecl;On;On;Receiver;Off;125.67062;28.357723;0.0022944445;None;NO
14040;98.81939;1.9057;ecl;On;On;Receiver;Off;125.519745;27.744251;0.0022944445;None;NO
14050;98.807465;1.906;ecl;On;On;Receiver;Off;125.37006;27.130692;0.0022944445;None;NO
14060;98.79553;1.9063;ecl;On;On;Receiver;Off;125.22155;26.517052;0.0022944445;None;NO
14070;98.78361;1.9066;ecl;On;On;Receiver;Off;125.07416;25.903332;0.0022944445;None;NO
14080;98.77168;1.9069;ecl;On;On;Receiver;Off;124.92784;25.289536;0.0022944445;None;NO
14090;98.75976;1.9072;ecl;On;On;Receiver;Off;124.78256;24.675665;0.0022944445;None;NO
14100;98.74783;1.9075;ecl;On;On;Receiver;Off;124.63828;24.061724;0.0022944445;None;NO
14110;98.73591;1.9078;ecl;On;On;Receiver;Off;124.494965;23.447714;0.0022944445;None;NO
14120;98.72398;1.9081;ecl;On;On;Receiver;Off;124.35257;22.83364;0.0022944445;None;NO
14130;98.71206;1.9084;ecl;On;On;Receiver;Off;124.21107;22.219501;0.0022944445;None;NO
14140;98.700134;1.9087;ecl;On;On;Receiver;Off;124.07043;21.605303;0.0022944445;None;NO
14150;98.68821;1.909;ecl;On;On;Receiver;Off;123.9306;20.991047;0.0022944445;None;NO
14160;98.676285;1.9093;ecl;On;On;Receiver;Off;123.79157;20.376734;0.0022944445;None;NO
14170;98.66436;1.9096;ecl;On;On;Receiver;Off;123.6533;19.762367;0.0022944445;None;NO
14180;98.65243;1.9099;ecl;On;On;Receiver;Off;123.515755;19.14795;0.0022944445;None;NO
14190;98.6405;1.9102;ecl;On;On;Receiver;Off;123.37891;18.533482;0.0022944445;None;NO
14200;98.62858;1.9105;ecl;On;On;Receiver;Off;123.24273;17.918966;0.0022944445;None;NO
14210;98.61665;1.9108;ecl;On;On;Receiver;Off;123.107185;17.304405;0.0022944445;None;NO
14220;98.60473;1.9111;ecl;On;On;Receiver;Off;122.97226;16.6898;0.0022944445;None;NO
14230;98.592804;1.9114;ecl;On;On;Receiver;Off;122.83792;16.075155;0.0022944445;None;NO
14240;98.58088;1.9117;ecl;On;On;Receiver;Off;122.70414;15.460469;0.0022944445;None;NO
14250;98.568954;1.912;ecl;On;On;Receiver;Off;122.57089;14.845746;0.0022944445;None;NO
14260;98.55703;1.9123;ecl;On;On;Receiver;Off;122.438156;14.230986;0.0022944445;None;NO
14270;98.545105;1.9126;ecl;On;On;Receiver;Off;122.30589;13.616192;0.0022944445;None;NO
14280;98.53318;1.9129;ecl;On;On;Receiver;Off;122.174095;13.001366;0.0022944445;None;NO
14290;98.521255;1.9132;ecl;On;On;Receiver;Off;122.04273;12.386508;0.0022944445;None;NO
14300;98.50932;1.9135;ecl;On;On;Receiver;Off;121.91177;11.771621;0.0022944445;None;NO
14310;98.4974;1.9138;ecl;On;On;Receiver;Off;121.781204;11.156706;0.0022944445;None;NO
14320;98.48547;1.9141;ecl;On;On;Receiver;Off;121.651;10.541765;0.0022944445;None;NO
14330;98.47355;1.9144;ecl;On;On;Receiver;Off;121.52113;9.9268;0.0022944445;None;NO
14340;98.461624;1.9147;ecl;On;On;Receiver;Off;121.391594;9.311811;0.0022944445;None;NO
14350;98.4497;1.915;ecl;On;On;Receiver;Off;121.26235;8.696802;0.0022944445;None;NO
14360;98.437775;1.9153;ecl;On;On;Receiver;Off;121.13338;8.081773;0.0022944445;None;NO
14370;98.42585;1.9156;ecl;On;On;Receiver;Off;121.00467;7.4667244;0.0022944445;None;NO
14380;98.413925;1.9159;ecl;On;On;Receiver;Off;120.87619;6.85166;0.0022944445;None;NO
14390;98.402;1.9162;ecl;On;On;Receiver;Off;120.74792;6.236579;0.0022944445;None;NO
14400;98.390076;1.9165;ecl;On;On;Receiver;Off;120.61984;5.6214848;0.0022944445;None;NO
14410;98.37815;1.9168;ecl;On;On;Receiver;Off;120.49194;5.006377;0.0022944445;None;NO
14420;98.36622;1.9171;ecl;On;On;Receiver;Off;120.36419;4.3912587;0.0022944445;None;NO
14430;98.354294;1.9174;ecl;On;On;Receiver;Off;120.23657;3.7761307;0.0022944445;None;NO
14440;98.34237;1.9177;ecl;On;On;Receiver;Off;120.10906;3.1609938;0.0022944445;None;NO
14450;98.330444;1.918;ecl;On;On;Receiver;Off;119.98165;2.54585;0.0022944445;None;NO
14460;98.31852;1.9183;ecl;On;On;Receiver;Off;119.8543;1.9307005;0.0022944445;None;NO
14470;98.306595;1.9186;ecl;On;On;Receiver;Off;119.72701;1.3155469;0.0022944445;None;NO
14480;98.29467;1.9189;ecl;On;On;Receiver;Off;119.599754;0.70039016;0.0022944445;None;NO
14490;98.282745;1.9192;ecl;On;On;Receiver;Off;119.4725;0.085231915;0.0022944445;None;NO
14500;98.27082;1.9195;ecl;On;On;Receiver;Off;119.345245;-0.52992654;0.0022944445;None;NO
14510;98.258896;1.9198;ecl;On;On;Receiver;Off;119.217964;-1.1450838;0.0022944445;None;NO
14520;98.24697;1.9201;ecl;On;On;Receiver;Off;119.09064;-1.7602384;0.0022944445;None;NO
14530;98.23505;1.9204;ecl;On;On;Receiver;Off;118.96324;-2.3753893;0.0022944445;None;NO
14540;98.223114;1.9207;ecl;On;On;Receiver;Off;118.835754;-2.9905348;0.0022944445;None;NO
14550;98.21119;1.921;ecl;On;On;Receiver;Off;118.70817;-3.6056736;0.0022944445;None;NO
14560;98.199265;1.9213;ecl;On;On;Receiver;Off;118.58045;-4.220804;0.0022944445;None;NO
14570;98.18734;1.9216;ecl;On;On;Receiver;Off;118.45259;-4.8359256;0.0022944445;None;NO
14580;98.175415;1.9219;ecl;On;On;Receiver;Off;118.32456;-5.451036;0.0022944445;None;NO
14590;98.16349;1.9222;ecl;On;On;Receiver;Off;118.19635;-6.0661345;0.0022944445;None;NO
14600;98.151566;1.9225;ecl;On;On;Receiver;Off;118.067924;-6.681219;0.0022944445;None;NO
14610;98.13964;1.9228;ecl;On;On;Receiver;Off;117.93928;-7.2962885;0.0022944445;None;NO
14620;98.127716;1.9231;ecl;On;On;Receiver;Off;117.81037;-7.911341;0.0022944445;None;NO
14630;98.11579;1.9234;ecl;On;On;Receiver;Off;117.6812;-8.526376;0.0022944445;None;NO
14640;98.10387;1.9237;ecl;On;On;Receiver;Off;117.551735;-9.141392;0.0022944445;None;NO
14650;98.09194;1.924;ecl;On;On;Receiver;Off;117.42196;-9.756386;0.0022944445;None;NO
14660;98.08001;1.9243;ecl;On;On;Receiver;Off;117.29185;-10.371357;0.0022944445;None;NO
14670;98.068085;1.9246;ecl;On;On;Receiver;Off;117.16137;-10.986305;0.0022944445;None;NO
14680;98.05616;1.9249;ecl;On;On;Receiver;Off;117.03052;-11.601227;0.0022944445;None;NO
14690;98.044235;1.9252;ecl;On;On;Receiver;Off;116.89926;-12.216122;0.0022944445;None;NO
14700;98.03231;1.9255;ecl;On;On;Receiver;Off;116.76757;-12.830988;0.0022944445;None;NO
14710;98.020386;1.9258;ecl;On;On;Receiver;Off;116.63544;-13.445824;0.0022944445;None;NO
14720;98.00846;1.9261;ecl;On;On;Receiver;Off;116.50282;-14.060626;0.0022944445;None;NO
14730;97.99654;1.9264;ecl;On;On;Receiver;Off;116.369705;-14.675396;0.0022944445;None;NO
14740;97.98461;1.9267;ecl;On;On;Receiver;Off;116.23607;-15.29013;0.0022944445;None;NO
14750;97.97269;1.927;ecl;On;On;Receiver;Off;116.101875;-15.904826;0.0022944445;None;NO
14760;97.96076;1.9273;ecl;On;On;Receiver;Off;115.9671;-16.519484;0.0022944445;None;NO
14770;97.94883;1.9276;ecl;On;On;Receiver;Off;115.831726;-17.1341;0.0022944445;None;NO
14780;97.936905;1.9279;ecl;On;On;Receiver;Off;115.69572;-17.748672;0.0022944445;None;NO
14790;97.92498;1.9282;ecl;On;On;Receiver;Off;115.559044;-18.363201;0.0022944445;None;NO
14800;97.913055;1.9285;ecl;On;On;Receiver;Off;115.42168;-18.977682;0.0022944445;None;NO
14810;97.90113;1.9288;ecl;On;On;Receiver;Off;115.2836;-19.592113;0.0022944445;None;NO
14820;97.889206;1.9291;ecl;On;On;Receiver;Off;115.14476;-20.206495;0.0022944445;None;NO
14830;97.87728;1.9294;ecl;On;On;Receiver;Off;115.00515;-20.820824;0.0022944445;None;NO
14840;97.86536;1.9297;ecl;On;On;Receiver;Off;114.864716;-21.435095;0.0022944445;None;NO
14850;97.85343;1.93;ecl;On;On;Receiver;Off;114.72344;-22.04931;0.0022944445;None;NO
14860;97.84151;1.9303;ecl;On;On;Receiver;Off;114.58128;-22.663465;0.0022944445;None;NO
14870;97.82958;1.9306;ecl;On;On;Receiver;Off;114.43821;-23.277557;0.0022944445;None;NO
14880;97.81766;1.9309;ecl;On;On;Receiver;Off;114.29418;-23.891584;0.0022944445;None;NO
14890;97.805725;1.9312;ecl;On;On;Receiver;Off;114.14916;-24.505545;0.0022944445;None;NO
14900;97.7938;1.9315;ecl;On;On;Receiver;Off;114.00311;-25.119434;0.0022944445;None;NO
14910;97.781876;1.9318;ecl;On;On;Receiver;Off;113.856;-25.733252;0.0022944445;None;NO
14920;97.76995;1.9321;ecl;On;On;Receiver;Off;113.70778;-26.346994;0.0022944445;None;NO
14930;97.758026;1.9324;ecl;On;On;Receiver;Off;113.55841;-26.960657;0.0022944445;None;NO
14940;97.7461;1.9327;ecl;On;On;Receiver;Off;113.40784;-27.574238;0.0022944445;None;NO
14950;97.73418;1.933;ecl;On;On;Receiver;Off;113.256035;-28.187735;0.0022944445;None;NO
14960;97.72225;1.9333;ecl;On;On;Receiver;Off;113.102936;-28.801144;0.0022944445;None;NO
14970;97.71033;1.9336;ecl;On;On;Receiver;Off;112.94851;-29.414463;0.0022944445;None;NO
14980;97.6984;1.9339;ecl;On;On;Receiver;Off;112.792694;-30.027685;0.0022944445;None;NO
14990;97.68648;1.9342;ecl;On;On;Receiver;Off;112.635445;-30.64081;0.0022944445;None;NO
15000;97.67455;1.9345;ecl;On;On;Receiver;Off;112.4767;-31.253834;0.0022944445;None;NO
15010;97.71604;1.9348;sun;On;On;Receiver;Off;112.31641;-31.866753;0.0022944445;None;NO
15020;97.75754;1.9351;sun;On;On;Receiver;Off;112.15451;-32.47956;0.0022944445;None;NO
15030;97.79903;1.9354;sun;On;On;Receiver;Off;111.990944;-33.092255;0.0022944445;None;NO
15040;97.84052;1.9357;sun;On;On;Receiver;Off;111.82565;-33.70483;0.0022944445;None;NO
15050;97.88202;1.936;sun;On;On;Receiver;Off;111.65856;-34.317284;0.0022944445;None;NO
15060;97.92351;1.9363;sun;On;On;Receiver;Off;111.48962;-34.929607;0.0022944445;None;NO
15070;97.965004;1.9366;sun;On;On;Receiver;Off;111.318726;-35.5418;0.0022944445;None;NO
15080;98.0065;1.9369;sun;On;On;Receiver;Off;111.14583;-36.15386;0.0022944445;None;NO
15090;98.04799;1.9372;sun;On;On;Receiver;Off;110.97085;-36.76577;0.0022944445;None;NO
15100;98.089485;1.9375;sun;On;On;Receiver;Off;110.7937;-37.377537;0.0022944445;None;NO
15110;98.130974;1.9378;sun;On;On;Receiver;Off;110.6143;-37.989147;0.0022944445;None;NO
15120;98.17247;1.9381;sun;On;On;Receiver;Off;110.43256;-38.600597;0.0022944445;None;NO
15130;98.21397;1.9384;sun;On;On;Receiver;Off;110.24839;-39.211884;0.0022944445;None;NO
15140;98.255455;1.9387;sun;On;On;Receiver;Off;110.06169;-39.822994;0.0022944445;None;NO
15150;98.29695;1.939;sun;On;On;Receiver;Off;109.87236;-40.433926;0.0022944445;None;NO
15160;98.33845;1.9393;sun;On;On;Receiver;Off;109.6803;-41.04467;0.0022944445;None;NO
15170;98.37994;1.9396;sun;On;On;Receiver;Off;109.48539;-41.65522;0.0022944445;None;NO
15180;98.42143;1.9399;sun;On;On;Receiver;Off;109.28752;-42.265564;0.0022944445;None;NO
15190;98.46292;1.9402;sun;On;On;Receiver;Off;109.08656;-42.8757;0.0022944445;None;NO
15200;98.50442;1.9405;sun;On;On;Receiver;Off;108.88239;-43.485615;0.0022944445;None;NO
15210;98.54591;1.9408;sun;On;On;Receiver;Off;108.67488;-44.095303;0.0022944445;None;NO
15220;98.5874;1.9411;sun;On;On;Receiver;Off;108.463875;-44.704746;0.0022944445;None;NO
15230;98.6289;1.9414;sun;On;On;Receiver;Off;108.24922;-45.313946;0.0022944445;None;NO
15240;98.670395;1.9417;sun;On;On;Receiver;Off;108.030785;-45.922882;0.0022944445;None;NO
15250;98.71188;1.942;sun;On;On;Receiver;Off;107.80838;-46.531548;0.0022944445;None;NO
15260;98.75338;1.9423;sun;On;On;Receiver;Off;107.58183;-47.139927;0.0022944445;None;NO
15270;98.79487;1.9426;sun;On;On;Receiver;Off;107.350975;-47.748013;0.0022944445;None;NO
15280;98.836365;1.9429;sun;On;On;Receiver;Off;107.11559;-48.355785;0.0022944445;None;NO
15290;98.87786;1.9432;sun;On;On;Receiver;Off;106.87549;-48.963238;0.0022944445;None;NO
15300;98.91935;1.9435;sun;On;On;Receiver;Off;106.63044;-49.570347;0.0022944445;None;NO
15310;98.960846;1.9438;sun;On;On;Receiver;Off;106.38022;-50.177105;0.0022944445;None;NO
15320;99.00234;1.9441;sun;On;On;Receiver;Off;106.12457;-50.783485;0.0022944445;None;NO
15330;99.04383;1.9444;sun;On;On;Receiver;Off;105.86326;-51.38948;0.0022944445;None;NO
15340;99.08533;1.9447;sun;On;On;Receiver;Off;105.595985;-51.995064;0.0022944445;None;NO
15350;99.126816;1.945;sun;On;On;Receiver;Off;105.32246;-52.600216;0.0022944445;None;NO
15360;99.16831;1.9453;sun;On;On;Receiver;Off;105.04237;-53.204918;0.0022944445;None;NO
15370;99.20981;1.9456;sun;On;On;Receiver;Off;104.755394;-53.809147;0.0022944445;None;NO
15380;99.2513;1.9459;sun;On;On;Receiver;Off;104.46117;-54.412876;0.0022944445;None;NO
15390;99.29279;1.9462;sun;On;On;Receiver;Off;104.15932;-55.01608;0.0022944445;None;NO
15400;99.33429;1.9465;sun;On;On;Receiver;Off;103.849434;-55.61873;0.0022944445;None;NO
15410;99.37578;1.9468;sun;On;On;Receiver;Off;103.53109;-56.220795;0.0022944445;None;NO
15420;99.417274;1.9471;sun;On;On;Receiver;Off;103.20383;-56.822243;0.0022944445;None;NO
15430;99.45876;1.9474;sun;On;On;Receiver;Off;102.86715;-57.423042;0.0022944445;None;NO
15440;99.50026;1.9477;sun;On;On;Receiver;Off;102.520515;-58.023155;0.0022944445;None;NO
15450;99.541756;1.948;sun;On;On;Receiver;Off;102.163376;-58.62254;0.0022944445;None;NO
15460;99.583244;1.9483;sun;On;On;Receiver;Off;101.7951;-59.221153;0.0022944445;None;NO
15470;99.62474;1.9486;sun;On;On;Receiver;Off;101.41504;-59.818954;0.0022944445;None;NO
15480;99.66624;1.9489;sun;On;On;Receiver;Off;101.02249;-60.415886;0.0022944445;None;NO
15490;99.707726;1.9492;sun;On;On;Receiver;Off;100.61668;-61.011898;0.0022944445;None;NO
15500;99.74922;1.9495;sun;On;On;Receiver;Off;100.19678;-61.60693;0.0022944445;None;NO
15510;99.79071;1.9498;sun;On;On;Receiver;Off;99.7619;-62.20092;0.0022944445;None;NO
15520;99.83221;1.9501;sun;On;On;Receiver;Off;99.31108;-62.7938;0.0022944445;None;NO
15530;99.8737;1.9504;sun;On;On;Receiver;Off;98.84327;-63.385494;0.0022944445;None;NO
15540;99.91519;1.9507;sun;On;On;Receiver;Off;98.35733;-63.97592;0.0022944445;None;NO
15550;99.95669;1.951;sun;On;On;Receiver;Off;97.85202;-64.564995;0.0022944445;None;NO
15560;99.988075;1.9513;sun;On;On;Receiver;Off;97.326;-65.15262;0.0022944445;None;NO
15570;99.988075;1.9516;sun;On;On;Receiver;Off;96.777794;-65.738686;0.0022944445;None;NO
15580;99.988075;1.9519;sun;On;On;Receiver;Off;96.2058;-66.323074;0.0022944445;None;NO
15590;99.988075;1.9522;sun;On;On;Receiver;Off;95.60828;-66.90566;0.0022944445;None;NO
15600;99.988075;1.9525;sun;On;On;Receiver;Off;94.9833;-67.486305;0.0022944445;None;NO
15610;99.988075;1.9528;sun;On;On;Receiver;Off;94.328766;-68.06486;0.0022944445;None;NO
15620;99.988075;1.9531;sun;On;On;Receiver;Off;93.642365;-68.64114;0.0022944445;None;NO
15630;99.988075;1.9534;sun;On;On;Receiver;Off;92.921555;-69.21497;0.0022944445;None;NO
15640;99.988075;1.9537;sun;On;On;Receiver;Off;92.16354;-69.78613;0.0022944445;None;NO
15650;99.988075;1.954;sun;On;On;Receiver;Off;91.36525;-70.3544;0.0022944445;None;NO
15660;99.988075;1.9543;sun;On;On;Receiver;Off;90.52327;-70.91951;0.0022944445;None;NO
15670;99.988075;1.9546;sun;On;On;Receiver;Off;89.63384;-71.48117;0.0022944445;None;NO
15680;99.988075;1.9549;sun;On;On;Receiver;Off;88.69281;-72.03906;0.0022944445;None;NO
15690;99.988075;1.9552;sun;On;On;Receiver;Off;87.69556;-72.59282;0.0022944445;None;NO
15700;99.988075;1.9555;sun;On;On;Receiver;Off;86.636986;-73.14203;0.0022944445;None;NO
15710;99.988075;1.9558;sun;On;On;Receiver;Off;85.511444;-73.68625;0.0022944445;None;NO
15720;99.988075;1.9561;sun;On;On;Receiver;Off;84.31266;-74.224945;0.0022944445;None;NO
15730;99.988075;1.9564;sun;On;On;Receiver;Off;83.03371;-74.75754;0.0022944445;None;NO
15740;99.988075;1.9567;sun;On;On;Receiver;Off;81.6669;-75.28337;0.0022944445;None;NO
15750;99.988075;1.957;sun;On;On;Receiver;Off;80.20377;-75.801674;0.0022944445;None;NO
15760;99.988075;1.9573;sun;On;On;Receiver;Off;78.63502;-76.311615;0.0022944445;None;NO
15770;99.988075;1.9576;sun;On;On;Receiver;Off;76.950424;-76.8122;0.0022944445;None;NO
15780;99.988075;1.9579;sun;On;On;Receiver;Off;75.1389;-77.302345;0.0022944445;None;NO
15790;99.988075;1.9582;sun;On;On;Receiver;Off;73.18848;-77.78078;0.0022944445;None;NO
